TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_638,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_923,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpNotMT_x,pre_sale_qty_MDpMT,pre_sale_qty_LDp,pre_sale_qty_1.5Dp,pre_sale_qty_1.4Dp,pre_sale_qty_1.6Dp
6,290,1745.0,4710.0,1785.0,739296,2,4,7,1.8,1,1,186.0,1435.0,1530.0,1,MT,2,L,1,3,1,101.0,8-10W,7,1525.0,1920.0,3,2750.0,,,,,,,,,,,,,,,,,,,,,1.635824660398066,,,,
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1290.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,784.5616539001463
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1235.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,135.05378302574158,,,,,,213.5885659790039
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1260.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,178.4581266757846
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,406.40259194031364
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1260.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,188.2607704694569
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,,408.6554052568972
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,1,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,6.048056371212006,,,,,
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,3,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,8.908125836253166,,,,,
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,101.9386948299408,,,,,,104.36604998111723
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,116.5391643333435,,,,,,112.43561689853668
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,229.2352137756348,,,,,,121.18808690786362
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,291.6594184112549,,,,,,135.08858438253404
7,831,1445.0,4600.0,1780.0,347384,3,4,3,1.4,1,1,210.8,1315.0,1555.0,1,DCT,2,T,1,1,1,95.6,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,,,7.829993690848352,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,93.49914065599441,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,10-15W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,42.178769470453254,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1700.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2075.0,1,2670.0,,,,,,,,,,,,,,,,,,,,12.561070590019224,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1745.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2120.0,1,2670.0,,,,,,,,,,,,,,,,,,,,7.878717793524264,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,10-15W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,0.7097856402397156,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,15-20W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,0.7444007283449173,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1550.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1925.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,56.08076753616333,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1565.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1940.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,15.792608623802662,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,52.06576902627945,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,930.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,6.339486474469304,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,950.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,10.47906307015568,,,,,,,
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,,,,,,,,,,,,,,,,,,219.8190603017807,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,39.09893330335617,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,82.56117400169373,,,,,,,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,31.12970966771245,,,,,,,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,51.47912273690105,,,,,,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,12.765895490646365,,,,,,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,6.210094631835817,,,,,,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,13.860580349564552,,,,,,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,3.7110191483050574,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,8.176549594327808,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,11.430104372836649,,,,,,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,5.520468588769437,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,10.283656863234937,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,36.292894481420525,,,,,,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,2.282768351510167,,,,,,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,3.0827506592124703,,,,,,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,4.464172702878714,,,,,,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,3.508766157701612,,,,,,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,2.5850870394706726,,,,,,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,5.786631852984429,,,,,,,
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,,,,,,,,,,,,,,,,,,0.8226713511347771,,,,,,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,54.08640577435494,,,,,,,,,,,,,,,51.79947781085968,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,,,,,,,,37.39863077431917,,,,,,,,,,,31.996754084825515,,,,26.63942817538977,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,43.084880150854595,,,,,,,,,,,31.600173219144345,,,,31.17997995257377,,
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,,163.42505168914798,,,,,,,
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,,,60.41928903102875,,,,67.90331219673156,,
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,,,,,,,180.37807119369504,,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,,163.24568363189698,,,,,,,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,,,,,,,64.33073796749115,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,19.310910987108947,,,,,,,,,,,,,,,52.92224727869035
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,28.400374565124512,,,,,,,,,,,,,,,70.08726504325868
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,32.352708885669706,,,,,,,,,,,,,,,24.90014027416706
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,6.819805452041327,,,,,,,,,,,,,,,17.029275875091553
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,,,,,,,,,,5.197624127268791,,,,,,,,,,,,,,,11.255991339087489
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,126.10200183868409,,,,,,,,,,,,,,,71.44800266236066
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,,,,,,,,,,0.9015961606055498,,,,,,,,,,,,,,,1.3614338671416044
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,4.16815756842494,,,,,,,,,4.634852036088705,,,,,,2.093105747923255
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,,,,,,,,,,1.7008698045834898,,,,,,,,,2.0254968217760325,,,,,,0.4265863464772701
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,15.81402099609375,,,,,,,,,15.509740990400314,,,,,,7.191280852854253
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,,,,,,,,,,0.580007783845067,,,,,,,,,0.7798109851777554,,,,,,0.4835550687462091
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,,,1.402701736316085,,,,,,,,,,,,,,,,,,,,7.980130858570337,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,,,2.080330063253641,,,,,,,,,,,,,,,2.029490068182349,,,,,,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,1.63474446028471,,,,,,,,,,,,,,,1.571141080632806,,,,,,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,1.6465402551740411,,,,,,,,,,,,,,,1.6140979489684104,,,,,,,
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,,,22.55596133708954,,,,,,,,,,,,,,,,23.00373400270939,,,,7.665862956047058,,
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,,,21.438448820114136,,,,,,,,,,,,,,,,19.340002715587612,,,,13.067335288524628,,
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,,,0.3649398995190859,,,,,,,,,,,,,,,,0.5676874990761279,,,,1.004689474105835,,
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,,,46.5803790473938,,,,,,,,,,,,,,,,,,,,20.878614963293074,,
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,,,46.882204103469846,,,,,,,,,,,,,,,,,,,,46.0417219209671,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,31.161572047472,,,,,,,,,,,,,,,25.850168426930903,,,,,
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,,,,,0.09982559196650982,,,,,,,,,,,,,,,,,0.04467241730540991,,,
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,0.948841732889414,,,,,,,,,,,,,,,,,0.608848888501525,,,
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,3.8829519531130785,,,,,,,,,,,,,,,,,5.2855100664496435,,,
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,,,,,2.345651544928551,,,,,,,,,,,,,,,,,1.7807369381189346,,,
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,0.28887000903487203,,,,,,,,,,,,,,,,,0.0995362026244402,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,11.189503656476736,,,,,,,,,,,,,,,11.232815181016925,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,15.315553679764273,,,,,,,,,,,,,,,14.213524085879323,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,15.414096171855926,,,,,,,,,,,,,,,15.010815831422805,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,17.335157393813137,,,,,,,,,,,,,,,16.369481387734414,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,22.281833412647252,,,,,,,,,,,,,,,23.00933638811112,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,26.684163599014287,,,,,,,,,,,,,,,26.1796133518219,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,11.838704331964257,,,,,,,,,,,,,,,16.203598104566336,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,31.638178286552428,,,,,,,,,,,,,,,28.136332435607912,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,27.467335999011997,,,,,,,,,,,,,,,27.861327295303344,,,,,
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,1.3369074001163244,,,,,,,,,,,,,,,,,0.5402066022157669,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,40.56362284764648,,,,,,,,,,,,,,,32.1012766712904,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,10.431512625664473,,,,,,,,,,,,,,,18.14680372744799,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,9.217727061733603,,,,,,,,,,,,,,,13.910421291738748,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,4.756970429420472,,,,,,,,,,,,,,,,,1.9696901728212837,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,1.9301442608982324,,,,,,,,,,,,,,,,,0.7465213190019131,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,,,,,1.4665188898891208,,,,,,,,,,,,,,,,,0.5314691031724215,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.5009347405284643,,,,,,,,,,,,,,,,,2.4188713151216508,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,13.16430402904749,,,,,,,,,,,,,,,,,16.903224506378173,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,4.959303837642073,,,,,,,,,,,,,,,,,3.4254174464941025,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,3.765358541458845,,,,,,,,,,,,,,,,,0.8445883595570922,,,
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,,,81.09655765205622,,,,,,,
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,,,,8.826529234051705,,,,6.999715788066387,,
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,,,,,,,,9.187590261399746,,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,,,125.24649168014528,,
