class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month
651347,9.0,537,2,2,3,5,0,CVT,1.5,L,1,1,1,1,2,1,96.0,4,155.0,4065.0,1695.0,1525.0,1500.0,1105.0,5,2530.0,1480.0,1465.0,2016,10
492952,8.0,692,3,2,1,5,0,CVT,1.6,L,1,1,1,1,2,1,93.0,4,154.0,4683.0,1780.0,1465.0,1670.0,1260.0,5,2700.0,1530.0,1530.0,2016,10
409854,611.0,638,2,1,1,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4649.0,1852.0,1710.0,2064.0,1560.0,5,2680.0,1565.0,1565.0,2016,10
409854,112.0,638,2,1,1,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4681.0,1827.0,1710.0,2064.0,1560.0,5,2680.0,1565.0,1565.0,2016,10
409854,198.0,638,2,1,1,1,6,MT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4640.0,1825.0,1745.0,2051.0,1541.0,5,2680.0,1565.0,1565.0,2016,10
948936,54.0,512,2,1,1,1,5,MT,1.5,L,2,1,1,1,2,1,83.0,4,150.0,4520.0,1790.0,1750.0,1960.0,1435.0,5,2700.0,1450.0,1480.0,2016,10
603972,44.0,872,3,2,4,4,7,DCT,3.0,T,3,1,1,1,2,2,200.0,6,400.0,5036.0,1874.0,1480.0,2460.0,1960.0,5,3012.0,1630.0,1620.0,2016,9
209945,433.0,814,3,2,4,4,8,AT,2.0,T,2,1,1,1,2,2,178.0,4,310.0,5055.0,1860.0,1491.0,2250.0,1790.0,5,3108.0,1600.0,1627.0,2016,9
510309,16.0,953,2,1,2,4,9,AT,2.0,T,3,1,1,1,2,2,135.0,4,300.0,4661.0,1898.0,1664.0,2315.0,1850.0,5,2873.0,1617.0,1613.0,2016,9
745137,49.0,637,2,2,1,2,5,MT,1.6,L,1,1,1,1,2,1,94.0,4,159.0,4368.0,1823.0,1483.0,1676.0,1301.0,5,2648.0,1553.0,1544.0,2016,9
304458,208.0,106,3,2,1,5,0,CVT,1.6,L,1,1,1,1,2,1,90.0,4,154.0,4630.0,1775.0,1480.0,1770.0,1285.0,5,2700.0,1535.0,1535.0,2016,9
492952,47.0,692,3,2,1,5,0,CVT,1.6,L,1,1,1,1,2,1,93.0,4,154.0,4683.0,1780.0,1465.0,1670.0,1260.0,5,2700.0,1530.0,1530.0,2016,9
597927,409.0,831,3,2,2,3,7,DCT,1.6,T,1,1,1,1,2,1,132.4,4,265.0,4855.0,1860.0,1475.0,1990.0,1541.0,5,2805.0,1602.0,1609.0,2016,9
472603,42.0,985,3,2,1,6,6,AT,1.8,L,1,1,1,1,2,1,102.0,4,172.0,4750.0,1820.0,1488.0,1790.0,1370.0,5,2730.0,1555.0,1550.0,2016,9
651347,9.0,537,2,2,3,5,5,MT,1.5,L,1,1,1,1,2,1,96.0,4,155.0,4065.0,1695.0,1525.0,1470.0,1058.0,5,2530.0,1480.0,1465.0,2016,9
745137,16.0,637,2,2,1,2,6,AT,1.0,T,1,1,1,1,2,1,94.0,3,170.0,4368.0,1823.0,1483.0,1734.0,1359.0,5,2648.0,1553.0,1544.0,2016,9
745137,8.0,637,3,2,1,2,5,MT,1.0,T,1,1,1,1,2,1,94.0,3,170.0,4534.0,1823.0,1483.0,1689.0,1314.0,5,2648.0,1553.0,1544.0,2016,9
437598,6.0,638,2,1,1,1,6,MT,2.0,T,1,1,1,1,2,1,145.0,4,315.0,4545.0,1835.0,1700.0,2210.0,1700.0,5,2720.0,1565.0,1565.0,2016,9
961962,69.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4487.0,1706.0,1470.0,1650.0,1160.0,5,2603.0,1460.0,1500.0,2016,9
384924,50.0,761,3,2,2,2,6,AT,2.0,T,1,1,1,1,2,1,187.0,4,350.0,5018.0,1866.0,1461.0,2060.0,1580.0,5,2905.0,1599.0,1602.0,2016,9
378356,392.0,497,3,2,1,1,5,MT,1.5,L,1,1,1,1,2,1,85.0,4,141.0,4572.0,1825.0,1482.0,1640.0,1265.0,5,2670.0,1556.0,1542.0,2016,9
905745,6.0,761,2,1,3,2,6,AT,1.4,T,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2016,9
603972,334.0,872,3,2,4,4,7,DCT,1.8,T,1,1,1,1,2,2,140.0,4,320.0,5036.0,1874.0,1480.0,2250.0,1750.0,5,3012.0,1630.0,1620.0,2016,9
245609,11.0,750,2,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4348.0,1807.0,1574.0,1850.0,1395.0,5,2680.0,1549.0,1521.0,2016,9
245609,17.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4348.0,1807.0,1574.0,1885.0,1430.0,5,2680.0,1549.0,1521.0,2016,9
409854,843.0,638,2,1,1,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4649.0,1852.0,1710.0,2064.0,1560.0,5,2680.0,1565.0,1565.0,2016,9
743957,57.0,450,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,80.0,4,141.0,4544.0,1779.0,1467.0,1620.0,1185.0,5,2600.0,1538.0,1539.0,2016,9
425432,9.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4605.0,1765.0,1460.0,1810.0,1300.0,5,2610.0,1517.0,1493.0,2016,9
905745,153.0,761,2,1,3,2,6,AT,1.4,T,1,1,1,1,2,1,103.0,4,200.0,4278.0,1781.0,1648.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2016,9
682651,23.0,872,3,2,2,4,7,DCT,2.0,T,1,1,1,1,2,2,140.0,4,320.0,4818.0,1843.0,1432.0,2015.0,1565.0,5,2908.0,1566.0,1549.0,2016,9
914348,19.0,750,2,2,3,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,3987.0,1705.0,1486.0,1545.0,1135.0,5,2470.0,1463.0,1456.0,2016,9
883691,48.0,750,3,2,2,4,7,DCT,1.8,T,1,1,1,1,2,1,132.0,4,300.0,4866.0,1832.0,1464.0,2000.0,1500.0,5,2871.0,1584.0,1570.0,2016,9
597927,409.0,831,3,2,2,3,6,AT,2.0,L,1,1,1,1,2,1,118.0,4,193.0,4855.0,1860.0,1475.0,1940.0,1501.0,5,2805.0,1602.0,1609.0,2016,9
713651,12.0,537,3,2,1,5,6,MT,1.5,T,1,1,1,1,2,1,130.0,4,226.0,4649.0,1800.0,1416.0,1730.0,1275.0,5,2700.0,1547.0,1563.0,2016,9
321683,17.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4655.0,1780.0,1453.0,1820.0,1360.0,5,2651.0,1535.0,1532.0,2016,9
745137,8.0,637,2,2,1,2,5,MT,1.0,T,1,1,1,1,2,1,94.0,3,170.0,4368.0,1823.0,1483.0,1683.0,1308.0,5,2648.0,1553.0,1544.0,2016,10
924154,956.0,637,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,85.0,4,142.0,4587.0,1825.0,1490.0,1675.0,1300.0,5,2687.0,1562.0,1548.0,2016,10
350259,126.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4598.0,1826.0,1425.0,1825.0,1325.0,5,2656.0,1580.0,1554.0,2016,10
923841,211.0,450,3,2,2,2,6,AT,1.5,T,1,1,1,1,2,1,120.0,4,250.3,4855.0,1854.0,1476.0,1960.0,1520.0,5,2737.0,1585.0,1587.0,2016,10
436105,71.0,836,3,2,2,3,7,DCT,1.6,T,1,1,1,1,2,1,128.7,4,265.0,4710.0,1820.0,1470.0,1900.0,1495.0,5,2770.0,1567.0,1577.0,2016,10
281301,175.0,750,3,2,2,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4872.0,1834.0,1484.0,2015.0,1495.0,5,2803.0,1577.0,1550.0,2016,10
482497,239.0,872,2,1,2,4,8,AT,2.0,T,3,1,1,1,2,2,165.0,4,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5,2807.0,1617.0,1614.0,2016,9
527809,50.0,953,3,2,4,4,9,AT,2.0,T,2,1,1,1,2,2,135.0,4,300.0,5065.0,1860.0,1467.0,2305.0,1770.0,5,3079.0,1596.0,1600.0,2016,9
289403,60.0,12,2,1,1,1,6,MT,1.3,T,1,1,1,1,2,1,95.0,4,185.0,4440.0,1833.0,1545.0,1735.0,1360.0,5,2700.0,1556.0,1562.0,2016,9
437598,402.0,638,2,1,1,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4549.0,1835.0,1700.0,2160.0,1620.0,5,2720.0,1565.0,1565.0,2016,9
349023,310.0,450,3,2,1,2,5,MT,1.5,L,1,1,1,1,2,1,80.0,4,141.0,4643.0,1797.0,1477.0,1738.0,1320.0,5,2685.0,1544.0,1565.0,2016,9
743957,65.0,450,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,80.0,4,141.0,4544.0,1779.0,1467.0,1660.0,1225.0,5,2600.0,1538.0,1539.0,2016,9
481950,5.0,813,2,1,1,5,6,AT,2.5,L,3,1,1,1,2,1,141.0,4,252.0,4633.0,1840.0,1535.0,2010.0,1560.0,5,2700.0,1584.0,1587.0,2016,9
714860,21.0,831,3,2,2,3,6,AT,1.8,L,1,1,1,1,2,1,105.0,4,176.0,4720.0,1815.0,1465.0,1830.0,1395.0,5,2770.0,1579.0,1589.0,2016,9
682651,15.0,872,3,2,2,4,0,CVT,2.0,T,1,1,1,1,2,2,132.0,4,320.0,4761.0,1826.0,1439.0,2020.0,1600.0,5,2869.0,1564.0,1550.0,2016,9
587678,10.0,537,2,1,3,5,6,MT,1.5,L,1,1,1,1,2,1,96.0,4,155.0,4294.0,1772.0,1605.0,1770.0,1200.0,5,2610.0,1535.0,1540.0,2016,9
914348,307.0,750,2,2,3,4,6,AT,1.4,L,1,1,1,1,2,1,66.0,4,132.0,3970.0,1682.0,1462.0,1590.0,1110.0,5,2470.0,1463.0,1456.0,2016,9
481950,59.0,813,2,1,1,5,6,AT,2.0,L,1,1,1,1,2,1,116.0,4,202.0,4633.0,1840.0,1530.0,1900.0,1450.0,5,2700.0,1584.0,1586.0,2016,9
580470,24.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4562.0,1793.0,1468.0,1790.0,1310.0,5,2614.0,1518.0,1525.0,2016,10
732758,21.0,814,2,1,1,4,8,AT,2.0,T,1,1,1,1,2,2,157.0,4,280.0,4565.0,1821.0,1624.0,2095.0,1607.0,5,2780.0,1561.0,1562.0,2016,10
978089,37.0,12,2,2,1,1,0,CVT,1.5,L,1,1,1,1,2,1,80.0,4,140.0,4425.0,1789.0,1470.0,1626.0,1251.0,5,2650.0,1502.0,1492.0,2016,9
924154,883.0,637,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,85.0,4,142.0,4587.0,1825.0,1490.0,1675.0,1300.0,5,2687.0,1562.0,1548.0,2016,9
291086,282.0,761,3,2,2,2,6,AT,2.0,L,1,1,1,1,2,1,108.0,4,190.0,4843.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1588.0,2016,9
425432,27.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1800.0,1290.0,5,2610.0,1517.0,1493.0,2016,9
854079,162.0,537,3,2,1,5,0,CVT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4664.0,1750.0,1505.0,1685.0,1275.0,5,2650.0,1500.0,1485.0,2016,9
923841,53.0,450,3,2,2,2,6,AT,1.6,T,1,1,1,1,2,1,131.0,4,235.0,4855.0,1854.0,1474.0,1960.0,1535.0,5,2737.0,1585.0,1587.0,2016,9
248352,252.0,831,3,2,3,3,4,AT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4370.0,1700.0,1460.0,1500.0,1083.0,5,2570.0,1511.0,1515.0,2016,9
270690,125.0,98,2,3,3,1,5,MT,1.2,L,2,1,1,1,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1226.0,5,2720.0,1420.0,1440.0,2016,9
961362,36.0,692,2,1,1,5,0,CVT,2.0,L,1,1,1,1,2,1,110.0,4,200.0,4384.0,1837.0,1612.0,1870.0,1427.0,5,2646.0,1585.0,1581.0,2016,9
354068,64.0,692,3,2,1,5,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,153.0,4665.0,1700.0,1505.0,1660.0,1180.0,5,2700.0,1480.0,1485.0,2016,9
221795,164.0,872,2,1,1,4,6,DCT,1.4,T,1,1,1,1,2,2,110.0,4,250.0,4398.0,1841.0,1591.0,2020.0,1500.0,5,2603.0,1547.0,1555.0,2016,10
739296,498.0,290,2,3,3,7,5,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4710.0,1785.0,1715.0,1920.0,1435.0,7,2750.0,1530.0,1525.0,2016,10
453752,19.0,814,3,2,2,4,8,AT,1.5,T,2,1,1,1,2,2,100.0,3,220.0,4753.0,1811.0,1453.0,2000.0,1555.0,5,2920.0,1543.0,1582.0,2016,10
416749,72.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1304.0,5,2610.0,1540.0,1530.0,2016,10
750340,67.0,864,2,1,1,1,6,MT,1.5,T,1,1,1,1,2,1,115.0,4,215.0,4530.0,1900.0,1700.0,1860.0,1485.0,5,2700.0,1601.0,1602.0,2016,10
526401,6.0,836,3,2,1,3,6,MT,1.6,L,1,1,1,1,2,1,93.8,4,155.5,4610.0,1800.0,1450.0,1760.0,1225.0,5,2700.0,1555.0,1564.0,2016,9
714152,22.0,750,2,1,1,4,6,AT,2.0,T,3,1,1,1,2,1,147.0,4,280.0,4506.0,1809.0,1685.0,2170.0,1720.0,5,2684.0,1569.0,1571.0,2016,9
682651,15.0,872,3,2,2,4,0,CVT,2.0,T,1,1,1,1,2,2,132.0,4,320.0,4761.0,1826.0,1439.0,2020.0,1600.0,5,2869.0,1564.0,1550.0,2016,10
739296,6.0,290,2,3,3,7,5,MT,1.8,L,1,1,1,1,2,1,101.0,4,186.0,4710.0,1785.0,1745.0,1920.0,1435.0,7,2750.0,1530.0,1525.0,2016,10
401052,116.0,953,2,1,1,4,7,DCT,1.6,T,1,1,1,1,2,2,115.0,4,250.0,4431.0,1804.0,1532.0,1920.0,1482.0,5,2699.0,1553.0,1544.0,2016,10
289386,10.0,813,2,2,1,5,6,AT,2.0,L,1,1,1,1,2,1,116.0,4,202.0,4461.0,1795.0,1474.0,1855.0,1359.0,5,2700.0,1555.0,1560.0,2016,10
175962,79.0,750,3,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4475.0,1706.0,1469.0,1625.0,1145.0,5,2603.0,1460.0,1500.0,2016,10
270690,10.0,98,2,3,3,1,5,MT,1.5,L,2,1,1,1,1,1,82.0,4,146.5,4415.0,1685.0,1850.0,1825.0,1236.0,5,2720.0,1420.0,1440.0,2016,10
482497,91.0,872,2,1,2,4,8,AT,2.0,T,3,1,1,1,2,2,169.0,4,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5,2807.0,1617.0,1614.0,2016,11
580470,130.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4562.0,1793.0,1468.0,1700.0,1220.0,5,2614.0,1518.0,1525.0,2016,11
412240,218.0,783,2,1,2,1,5,MT,1.6,L,2,1,1,1,2,1,86.0,4,150.0,4680.0,1800.0,1750.0,1975.0,1450.0,7,2780.0,1495.0,1505.0,2016,11
219195,20.0,638,2,1,3,1,6,MT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4365.0,1814.0,1695.0,1941.0,1541.0,5,2560.0,1525.0,1520.0,2016,10
437598,446.0,638,2,1,1,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4549.0,1835.0,1700.0,2160.0,1620.0,5,2720.0,1565.0,1565.0,2016,10
349023,340.0,450,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4666.0,1807.0,1460.0,1700.0,1270.0,5,2700.0,1541.0,1561.0,2016,10
950264,19.0,498,2,1,1,1,6,DCT,2.0,T,1,1,1,1,2,1,162.0,4,350.0,4545.0,1855.0,1690.0,1967.0,1592.0,5,2700.0,1574.0,1593.0,2016,9
739296,210.0,290,2,3,3,7,6,MT,1.5,T,1,1,1,1,2,1,110.0,4,230.0,4710.0,1785.0,1745.0,1955.0,1460.0,7,2750.0,1530.0,1525.0,2016,10
379876,7.0,985,3,2,1,6,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,150.0,4590.0,1820.0,1488.0,1690.0,1290.0,5,2675.0,1555.0,1550.0,2016,10
739296,72.0,290,2,3,3,7,5,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4685.0,1785.0,1715.0,1920.0,1435.0,5,2750.0,1530.0,1525.0,2016,9
739296,6.0,290,2,3,3,7,5,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4710.0,1785.0,1715.0,1920.0,1370.0,7,2750.0,1530.0,1525.0,2016,9
580470,165.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4562.0,1793.0,1468.0,1700.0,1220.0,5,2614.0,1518.0,1525.0,2016,9
245609,88.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4348.0,1807.0,1574.0,1880.0,1425.0,5,2680.0,1549.0,1521.0,2016,9
409854,310.0,638,2,1,1,1,6,MT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4640.0,1825.0,1745.0,2051.0,1541.0,5,2680.0,1565.0,1565.0,2016,9
308913,16.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4445.0,1765.0,1485.0,1810.0,1300.0,5,2610.0,1517.0,1493.0,2016,9
250658,166.0,450,3,2,2,2,7,DCT,1.5,T,1,1,1,1,2,1,120.0,4,252.0,4923.0,1854.0,1470.0,1865.0,1415.0,5,2829.0,1606.0,1609.0,2016,9
248352,176.0,831,2,2,3,3,4,AT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2016,9
379876,105.0,985,3,2,1,6,5,MT,1.6,L,1,1,1,1,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1774.0,1325.0,5,2612.0,1525.0,1522.0,2016,10
219195,90.0,638,2,1,3,1,6,AT,1.5,T,1,1,1,1,2,1,110.0,4,210.0,4335.0,1814.0,1695.0,1941.0,1541.0,5,2560.0,1525.0,1520.0,2016,10
349023,126.0,450,3,2,1,2,6,AT,1.5,L,1,1,1,1,2,1,84.0,4,146.0,4567.0,1786.0,1455.0,1700.0,1260.0,5,2662.0,1540.0,1558.0,2016,10
786351,572.0,836,3,2,1,3,6,AT,1.6,L,1,1,1,1,2,1,93.8,4,155.5,4570.0,1775.0,1445.0,1650.0,1275.0,5,2700.0,1549.0,1562.0,2016,10
950264,28.0,498,2,1,1,1,6,DCT,2.0,T,1,1,1,1,2,1,162.0,4,350.0,4545.0,1855.0,1690.0,1967.0,1592.0,5,2700.0,1574.0,1593.0,2016,10
175962,8.0,750,3,2,1,4,5,MT,1.4,L,1,1,1,1,2,1,66.0,4,132.0,4475.0,1706.0,1469.0,1595.0,1115.0,5,2603.0,1460.0,1500.0,2016,10
175962,111.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4475.0,1706.0,1469.0,1595.0,1115.0,5,2603.0,1460.0,1500.0,2016,10
621073,207.0,98,2,3,3,1,5,MT,1.2,L,2,1,1,1,1,1,60.3,4,116.0,4400.0,1680.0,1750.0,1825.0,1206.0,5,2720.0,1420.0,1440.0,2016,9
671482,77.0,637,2,1,3,2,6,DCT,1.5,L,1,1,1,1,2,1,83.0,4,140.0,4280.0,1785.0,1658.0,1670.0,1295.0,5,2530.0,1527.0,1533.0,2016,9
198427,94.0,12,3,2,1,1,5,MT,1.5,L,1,1,1,1,2,1,80.0,4,140.0,4547.0,1734.0,1470.0,1620.0,1210.0,5,2600.0,1490.0,1470.0,2016,9
732758,161.0,814,2,1,1,4,6,AT,1.5,T,1,1,1,1,2,2,111.0,3,220.0,4565.0,1821.0,1624.0,2035.0,1550.0,5,2780.0,1561.0,1562.0,2016,9
614059,134.0,953,3,2,2,4,7,AT,1.6,T,2,1,1,1,2,2,115.0,4,250.0,4783.0,1810.0,1442.0,2065.0,1596.0,5,2920.0,1563.0,1545.0,2016,9
416749,14.0,537,2,1,3,5,6,MT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1280.0,5,2610.0,1540.0,1530.0,2016,9
291514,75.0,783,2,1,3,1,5,MT,1.6,L,1,1,1,1,2,1,92.0,4,160.0,4160.0,1810.0,1635.0,1645.0,1270.0,5,2560.0,1560.0,1560.0,2016,9
651782,117.0,75,3,2,4,2,6,AT,2.0,T,1,1,1,1,2,2,193.0,4,400.0,5131.0,1852.0,1502.0,2260.0,1840.0,5,2837.0,1580.0,1591.0,2016,9
526401,501.0,836,3,2,1,3,6,AT,1.6,L,1,1,1,1,2,1,95.3,4,157.0,4610.0,1800.0,1450.0,1780.0,1254.0,5,2700.0,1555.0,1564.0,2016,9
308913,205.0,750,2,2,1,4,6,AT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4445.0,1765.0,1485.0,1765.0,1255.0,5,2610.0,1517.0,1493.0,2016,10
308913,8.0,750,2,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4445.0,1765.0,1485.0,1810.0,1300.0,5,2610.0,1517.0,1493.0,2016,10
425432,9.0,750,3,2,1,4,7,DCT,1.4,T,1,1,1,1,2,1,96.0,4,225.0,4605.0,1765.0,1460.0,1800.0,1290.0,5,2610.0,1517.0,1493.0,2016,10
923841,26.0,450,3,2,2,2,6,AT,1.6,T,1,1,1,1,2,1,131.0,4,235.0,4855.0,1854.0,1474.0,1960.0,1535.0,5,2737.0,1585.0,1587.0,2016,10
597927,372.0,831,3,2,2,3,7,DCT,1.6,T,1,1,1,1,2,1,132.4,4,265.0,4855.0,1860.0,1475.0,1990.0,1541.0,5,2805.0,1602.0,1609.0,2016,10
714152,6.0,750,2,1,1,4,6,MT,1.8,T,1,1,1,1,2,1,118.0,4,250.0,4506.0,1809.0,1685.0,1970.0,1520.0,5,2684.0,1569.0,1571.0,2016,10
950264,19.0,498,2,1,1,1,6,DCT,2.0,T,3,1,1,1,2,1,162.0,4,350.0,4545.0,1855.0,1690.0,2055.0,1680.0,5,2700.0,1574.0,1593.0,2016,9
392593,62.0,497,2,1,1,1,6,MT,1.5,T,1,1,1,1,2,1,112.0,4,205.0,4470.0,1837.0,1670.0,1765.0,1390.0,5,2670.0,1550.0,1550.0,2016,9
713651,50.0,537,3,2,1,5,0,CVT,1.5,T,1,1,1,1,2,1,130.0,4,220.0,4649.0,1800.0,1416.0,1730.0,1326.0,5,2700.0,1547.0,1563.0,2016,9
321683,255.0,750,3,2,1,4,5,MT,1.6,L,1,1,1,1,2,1,81.0,4,155.0,4655.0,1780.0,1453.0,1750.0,1300.0,5,2651.0,1535.0,1532.0,2016,9
559132,76.0,692,3,2,2,5,0,CVT,2.0,L,1,1,1,1,2,1,110.0,4,195.0,4891.0,1830.0,1490.0,1870.0,1466.0,5,2775.0,1585.0,1585.0,2016,9
619401,98.0,12,2,1,1,1,5,MT,1.8,L,1,1,1,1,2,1,98.0,4,170.0,4500.0,1834.0,1707.0,1808.0,1433.0,5,2661.0,1560.0,1560.0,2016,9
603972,150.0,872,3,2,4,4,0,CVT,2.5,L,1,1,1,1,2,2,150.0,6,250.0,5036.0,1874.0,1480.0,2300.0,1800.0,5,3012.0,1630.0,1620.0,2016,10
416749,122.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4270.0,1772.0,1605.0,1775.0,1295.0,5,2610.0,1540.0,1530.0,2016,10
978089,112.0,12,3,2,1,1,0,CVT,1.5,L,1,1,1,1,2,1,80.0,4,140.0,4631.0,1789.0,1470.0,1640.0,1265.0,5,2650.0,1502.0,1492.0,2016,10
745137,74.0,637,3,2,1,2,6,AT,1.5,T,1,1,1,1,2,1,135.0,4,240.0,4534.0,1823.0,1483.0,1782.0,1407.0,5,2648.0,1553.0,1544.0,2016,10
350259,8.0,750,3,2,1,4,5,MT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4598.0,1826.0,1425.0,1840.0,1340.0,5,2656.0,1580.0,1554.0,2016,10
883691,11.0,750,3,2,2,4,7,DCT,1.4,T,1,1,1,1,2,1,110.0,4,250.0,4866.0,1832.0,1464.0,1920.0,1440.0,5,2871.0,1584.0,1570.0,2016,10
290854,9.0,537,2,1,1,5,0,CVT,2.4,L,3,1,1,1,2,1,137.0,4,243.0,4585.0,1820.0,1685.0,2100.0,1655.0,5,2620.0,1580.0,1580.0,2016,10
651347,18.0,537,2,2,3,5,5,MT,1.5,L,1,1,1,1,2,1,96.0,4,155.0,4065.0,1695.0,1525.0,1470.0,1058.0,5,2530.0,1480.0,1465.0,2016,10
576298,24.0,304,2,3,2,1,5,MT,1.6,L,2,1,1,1,2,1,90.0,4,153.0,4715.0,1720.0,1940.0,2145.0,1545.0,7,2800.0,1445.0,1420.0,2016,10
883691,244.0,750,3,2,2,4,7,DCT,1.8,T,1,1,1,1,2,1,132.0,4,300.0,4866.0,1832.0,1464.0,2000.0,1500.0,5,2871.0,1584.0,1570.0,2016,10
248352,25.0,831,2,2,3,3,4,AT,1.4,L,1,1,1,1,2,1,78.7,4,135.0,4120.0,1700.0,1460.0,1500.0,1087.0,5,2570.0,1511.0,1515.0,2016,10
714860,16.0,831,3,2,2,3,6,AT,1.8,L,1,1,1,1,2,1,105.0,4,176.0,4720.0,1815.0,1465.0,1830.0,1395.0,5,2770.0,1579.0,1589.0,2016,10
739296,114.0,290,2,3,3,7,6,MT,1.5,L,1,1,1,1,2,1,82.0,4,146.5,4710.0,1785.0,1715.0,1920.0,1435.0,7,2750.0,1530.0,1525.0,2016,9
453752,95.0,814,3,2,2,4,8,AT,2.0,T,2,1,1,1,2,2,150.0,4,270.0,4755.0,1811.0,1455.0,1980.0,1560.0,5,2920.0,1531.0,1572.0,2016,9
472603,109.0,985,3,2,1,6,6,AT,1.2,T,1,1,1,1,2,1,100.0,3,230.0,4750.0,1820.0,1488.0,1769.0,1320.0,5,2730.0,1555.0,1550.0,2016,9
587678,19.0,537,2,1,3,5,0,CVT,1.8,L,1,1,1,1,2,1,100.0,4,169.0,4294.0,1772.0,1605.0,1770.0,1256.0,5,2610.0,1535.0,1540.0,2016,9
692703,394.0,807,2,1,1,1,7,DCT,1.5,T,1,1,1,1,2,1,112.0,4,235.0,4510.0,1852.0,1677.0,1900.0,1500.0,5,2650.0,1575.0,1570.0,2016,9
914348,93.0,750,2,2,3,4,5,MT,1.4,L,1,1,1,1,2,1,66.0,4,132.0,3970.0,1682.0,1462.0,1540.0,1060.0,5,2470.0,1463.0,1456.0,2016,9
745137,172.0,637,3,2,1,2,5,MT,1.6,L,1,1,1,1,2,1,94.0,4,159.0,4534.0,1823.0,1483.0,1681.0,1306.0,5,2648.0,1553.0,1544.0,2016,9
