TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT,pre_sale_qty_MDpNotMT,pre_sale_qty_LDpNotMT,pre_sale_quantity
6,290,1715.0,4710.0,1785.0,739296,2,4,7,1.5,1,1,146.5,1435.0,1530.0,1,MT,2,L,1,3,1,82.0,5-8W,7,1525.0,1920.0,3,2750.0,,,,,,,,,,,,,,,,22.484455739855765,,,,17.61262577772141,,,20.048540758788587
6,290,1745.0,4710.0,1785.0,739296,2,4,7,1.5,1,1,230.0,1460.0,1530.0,1,MT,2,T,1,3,1,110.0,8-10W,7,1525.0,1955.0,3,2750.0,,,,,,,,,,,,,,,,12.2588285779953,,,,8.246385925412177,,,10.25260725170374
6,290,1745.0,4710.0,1785.0,739296,2,4,7,1.8,1,1,186.0,1435.0,1530.0,1,MT,2,L,1,3,1,101.0,5-8W,7,1525.0,1920.0,3,2750.0,,,,,,,,,,,,,,,,,,,,1.7291105066984889,,,1.7291105066984889
6,290,1745.0,4710.0,1785.0,739296,2,4,7,1.8,1,1,186.0,1435.0,1530.0,1,MT,2,L,1,3,1,101.0,8-10W,7,1525.0,1920.0,3,2750.0,,,,,,,,,,,,,,,,,,,,0.30295833803713323,,,0.30295833803713323
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1290.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,2863.5439630126953,,2863.5439630126953
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1235.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,564.2471881866455,,,564.2471881866455
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1260.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,11.590379587411881,,11.590379587411881
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,21.100276710391046,,21.100276710391046
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1260.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,30.95005832672119,,30.95005832672119
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,88.21879679858685,,88.21879679858685
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,1,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,0.4232240502536297,,0.4232240502536297
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,3,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,0.550615254342556,,0.550615254342556
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,11.934674062728881,,,11.934674062728881
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,20.203961853981017,,,20.203961853981017
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,21.970739988684656,,,21.970739988684656
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,18.485457540750502,,,18.485457540750502
7,831,1445.0,4600.0,1780.0,347384,3,4,3,1.4,1,1,210.8,1315.0,1555.0,1,DCT,2,T,1,1,1,95.6,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,15.216301567554474,,,,,,15.216301567554474
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2045.0,1,2670.0,,,,,,,222.00818677902225,,,,,,,,,,,,,,248.0843541717529,,235.0462704753876
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,10-15W,5,1550.0,2045.0,1,2670.0,,,,,,,25.254190459251408,,,,,,,,,,,,,,16.645634179115294,,20.94991231918335
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1700.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2075.0,1,2670.0,,,,,,,10.15079383134842,,,,,,,,,,,,,,9.251316326856614,,9.701055079102517
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1745.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2120.0,1,2670.0,,,,,,,2.861455763876438,,,,,,,,,,,,,,0.7904136139154434,,1.8259346888959407
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,10-15W,5,1550.0,1985.0,1,2670.0,,,,,,,0.2758138886094093,,,,,,,,,,,,,1.0950080256164074,,,0.6854109571129084
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,15-20W,5,1550.0,1985.0,1,2670.0,,,,,,,2.011606059372425,,,,,,,,,,,,,0.2449019815027713,,,1.1282540204375981
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1550.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1925.0,1,2670.0,,,,,,,82.00503462791444,,,,,,,,,,,,,84.30872792720794,,,83.15688127756118
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1565.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1940.0,1,2670.0,,,,,,,8.38041372358799,,,,,,,,,,,,,7.007530519962312,,,7.693972121775151
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,188.91539671897888,,,,,188.91539671897888
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,930.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.5628810908645392,,,,,0.5628810908645392
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,950.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,16.574027618169783,,,,,16.574027618169783
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,,,,,,,,,,,,,,,,,,91.8576956426352,,,,,91.8576956426352
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,2.670788359045982,,,,,2.670788359045982
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,4.905598239898682,,,,,4.905598239898682
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,1.7274739116430282,,,,,1.7274739116430282
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,2.2338203525543205,,,,,2.2338203525543205
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.8659440332651138,,,,,0.8659440332651138
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,1.4923048150539395,,,,,1.4923048150539395
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,1.612643035054207,,,,,1.612643035054207
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.027750281617045403,,,,,0.027750281617045403
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.2366816468536853,,,,,0.2366816468536853
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.4425489287078381,,,,,0.4425489287078381
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,1.9286589366197584,,,,,1.9286589366197584
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.3850234892964363,,,,,0.3850234892964363
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,7.7087144500017155,,,,,7.7087144500017155
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.14269544690847394,,,,,0.14269544690847394
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.08892724230885506,,,,,0.08892724230885506
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.2219177681207657,,,,,0.2219177681207657
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.06602829441428185,,,,,0.06602829441428185
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.017804664447903632,,,,,0.017804664447903632
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.4198411780595779,,,,,0.4198411780595779
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,,,,,,,,,,,,,,,,,,0.009820528663694858,,,,,0.009820528663694858
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,,,,,,,74.64971458911896,,,103.5556548309326,,,,101.82425355911256,,93.34320765972137
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,,,,,,,,,,,,,,19.0792262172699,,43.60588673591614,,,,33.817879738807676,,,32.16766423066457
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,,,,,,,28.25770962238312,,31.91042106628418,,,,34.98523165225983,,,31.71778744697571
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,111.66869585037232,,113.71948738098145,,,,,112.69409161567688
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,85.9501424407959,,,,83.48756431579591,,,84.7188533782959
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,276.21151889801024,,,,255.2387731552124,,265.72514602661136
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,92.99687776565551,,97.45885189056395,,,,95.22786482810973
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,49.50050289154053,,,,45.22256974220276,,47.36153631687164
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,85.42211794853209,,85.42211794853209
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,166.339726228714,,166.339726228714
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,3.633244925737382,,3.633244925737382
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,6.65173072822392,,6.65173072822392
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,10.458289275169372,,10.458289275169372
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,13.8626103079319,,13.8626103079319
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,1.077866048514843,,1.077866048514843
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,,,,,,,,0.3166171987354756,,,0.3166171987354756
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,,,,,,,,,,,,,,,,,,,,4.142727631404996,,,4.142727631404996
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,,,,,,,,1.5209651602804657,,,1.5209651602804657
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,0.09010811798274516,,,0.09010811798274516
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,,,,37.57120645999908,,,,,,,,,,,,,33.41149711683393,,,,39.33586683392525,,36.77285680358609
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.366879988014698,,,,,,,,,,,,,,0.4267111511528492,,,,,0.39679556958377366
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.6786373274028301,,,,,,,,,,,,,,0.8437063304334879,,,,,0.761171828918159
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.2493371672928333,,,,,,,,,,,,,,0.3977853745222092,,,,,0.32356127090752124
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,,,,4.237699952125548,,,,,,,,,,,,2.465454511642456,,,,4.388354421854019,,,3.6971696285406743
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,,,,8.701306409835817,,,,,,,,,,,,10.792604432106016,,,,10.579089235067368,,,10.024333359003068
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,,,,6.341527726203204,,,,,,,,,,,,1.3631341522932052,,,,1.4644317710399628,,,3.056364549845457
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,,,,12.272562479972839,,,,,,,,,,,,,6.395467367172241,,,,10.530531048774721,,9.732853631973265
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,,,,40.95263705730438,,,,,,,,,,,,,46.23725165367127,,,,45.01656675815583,,44.06881848971049
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,136.6226137113571,,,,,,,,,,,,,,,134.87784898757934,,135.7502313494682
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,,,,,,0.014420250430703163,,,,,,,,,,,,,,,,0.006144625917077064,0.010282438173890114
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,0.15565777450799942,,,,,,,,,,,,,,,,0.08966609209775925,0.12266193330287933
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,4.3603538489341735,,,,,,,,,,,,,,,,4.346715581417084,4.353534715175629
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,,,,,,0.9938682228326796,,,,,,,,,,,,,,,,0.5752931210398674,0.7845806719362735
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,0.0641585785150528,,,,,,,,,,,,,,,,0.01849960833787918,0.04132909342646599
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.3224441915750504,,,,,,,,,,,,,,,0.5472590766847134,,0.9348516341298819
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.761753032207489,,,,,,,,,,,,,,,2.166372237950563,,1.964062635079026
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.194073543548584,,,,,,,,,,,,,,,0.5780777511745692,,0.8860756473615766
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.5991260719299316,,,,,,,,,,,,,,,0.5944482157379389,,1.0967871438339354
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.4976862416416408,,,,,,,,,,,,,,,0.3977009356394409,,0.9476935886405409
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,2.2765007869154217,,,,,,,,,,,,,,,1.1475310776010157,,1.712015932258219
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.5375604275614023,,,,,,,,,,,,,,,0.29408708039671183,,0.915823753979057
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.7047401920706031,,,,,,,,,,,,,,,0.5223124299570918,,1.1135263110138474
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.9198488918691883,,,,,,,,,,,,,,,0.5223124299570918,,1.22108066091314
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.13408987522125246,,,,,,,,,,,,,,,,0.023312177658081055,0.07870102643966675
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,16.682870631217956,,,,,,,,,,,,,,,23.43356352925301,,20.058217080235483
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,3.435177922099829,,,,,,,,,,,,,,,3.0230754572153087,,3.2291266896575688
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,3.379020959734917,,,,,,,,,,,,,,,1.989647970497608,,2.684334465116263
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.0725734089314938,,,,,,,,,,,,,,,,0.15658681869506835,0.614580113813281
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.3362495130300522,,,,,,,,,,,,,,,,0.5315408486127854,0.4338951808214187
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,,,,,,0.3759461623430252,,,,,,,,,,,,,,,,0.2347709297388792,0.3053585460409522
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,4.333578571677208,,,,,,,,,,,,,,,,4.015195450782777,4.174387011229992
