TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,4.845653902739286
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,13.06857243731618
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,25.845179607197643
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,2.384610960967839
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,2.06950570974499
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,2.6504454831406474
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,2.8558525128662584
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,2.2764759097620844
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,3.661100585460663
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,0.9282998722419142
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,58.99200996160507
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,31.123342955112452
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,35.403147180080424
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,111.16819757461548
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,71.81052726745604
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,137.54180643081662
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,117.11930017471312
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,79.23194519042968
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,38.58491991758346
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,41.716832537651065
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,36.97773310542106
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,28.58396154887975
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,16.745432615950705
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,71.20721143215894
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,1.858937587123364
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,4.918159324228764
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,3.3372827496379616
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,11.397332628779113
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,0.7177972668595612
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,6.5608485712856055
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,1.114300000667572
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,0.9362351160496474
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,0.7768277680873871
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,15.3992484998703
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,15.121227750778198
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,2.4980250740796333
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,37.18892774581909
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,40.0385491847992
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,28.746478266716004
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,0.2647661754023284
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,1.669513866212219
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,3.7920885208249087
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,2.6480547656118865
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,0.6706235897634178
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,11.649516319781542
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,12.356297141313553
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,12.148655603229999
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,12.500264563262462
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,13.660562890954314
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,14.691208327002823
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,11.388147197701038
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,15.101083782948553
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,14.58098507706076
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,2.4471807118598368
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,31.8746661901474
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,22.185161744058128
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,20.30895852729678
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,3.762284396607429
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,3.481976514980197
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,2.641271146759391
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,3.6662889051437384
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,5.29582915360108
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,4.1089424392022185
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,3.2654354534298182
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,64.06266808480024
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,9.516541517600418
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,12.764273782297971
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,106.02509794235228
5,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1250.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1625.0,2,2650.0,214.0297910785675
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1696.0,2,2650.0,1.7509515684843064
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1696.0,2,2650.0,1.0910608457028863
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1626.0,2,2650.0,34.06239536762237
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1626.0,2,2650.0,20.571835482120512
5,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1236.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1611.0,2,2650.0,46.678695707321175
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1652.0,2,2650.0,1.4619157403707503
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1652.0,2,2650.0,0.8641117797791957
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1710.0,2,2650.0,4.733351746946573
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1710.0,2,2650.0,2.9537084265053277
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1640.0,2,2650.0,60.21347404956818
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1697.0,2,2650.0,5.9399792790412915
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1697.0,2,2650.0,2.2084247756376865
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1205.0,1540.0,1,CVT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,66.8371760725975
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,41.61720717430115
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,29.991588176488875
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,31.80781779050827
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,24.698736871480946
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,16.456912443637847
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,14.50500183314085
6,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1197.0,1540.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,8.025609234720468
6,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1280.0,1540.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,10.354242659807202
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1466.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,20.021495274305344
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1452.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,8.546791076539085
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,8.939765812633562
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1870.0,2,2775.0,13.796244697198274
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1529.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1960.0,2,2900.0,3.3026947901397943
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1456.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,14.484899155423046
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1466.0,1585.0,1,CVT,2,L,1,2,1,110.0,15-20W,5,1585.0,1870.0,2,2775.0,11.327882624967025
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1471.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,18.516659861207007
0,692,1475.0,4850.0,1795.0,559132,3,4,5,2.0,1,3,190.0,1484.0,1560.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1560.0,1940.0,2,2775.0,18.10953143104911
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,8.688247455088423
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1870.0,2,2775.0,18.941441599056123
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1529.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1960.0,2,2900.0,2.5153693305701017
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1469.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,2.6639231852069503
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.7179408486187455
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1473.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.6731697529740632
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.4199038736335934
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1497.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.2266059745661917
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1564.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.8027969846315682
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1581.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.7321332431770862
0,692,1490.0,5016.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1574.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,2000.0,2,2900.0,0.7983344938792288
0,692,1475.0,4930.0,1795.0,559132,3,6,5,2.5,1,1,232.0,1581.0,1550.0,1,CVT,2,L,1,2,1,171.0,20-25W,5,1550.0,2060.0,2,2775.0,1.302501789405942
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1469.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,5.371342833079399
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,2.9850135353207587
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1564.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.9724811541847884
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1564.0,1585.0,1,CVT,2,L,1,2,1,137.0,25-35W,5,1585.0,1995.0,2,2900.0,0.6805204959399999
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1581.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.9194346597231924
0,692,1475.0,4850.0,1795.0,559132,3,6,5,2.5,1,3,232.0,1582.0,1560.0,1,CVT,2,L,1,2,1,171.0,20-25W,5,1560.0,2060.0,2,2775.0,8.71311171989888
6,750,1469.0,4501.0,1704.0,961962,3,4,4,1.5,1,1,150.0,1140.0,1460.0,1,AT,2,L,1,1,1,81.0,8-10W,5,1500.0,1640.0,2,2604.0,21.565220811367034
5,750,1470.0,4487.0,1706.0,961962,3,4,4,1.4,1,1,132.0,1120.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1600.0,2,2603.0,6.025118953436612
5,750,1469.0,4501.0,1704.0,961962,3,4,4,1.4,1,1,132.0,1120.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1610.0,2,2604.0,5.734841481000185
5,750,1470.0,4487.0,1706.0,961962,3,4,4,1.4,1,3,132.0,1120.0,1460.0,1,MT,2,L,1,1,1,66.0,8-10W,5,1500.0,1600.0,2,2603.0,5.769343229830265
5,750,1469.0,4501.0,1704.0,961962,3,4,4,1.5,1,1,150.0,1115.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1610.0,2,2604.0,10.315131765604018
5,750,1470.0,4487.0,1706.0,961962,3,4,4,1.6,1,1,160.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,18.892559946775435
5,750,1415.0,4415.0,1674.0,961962,3,4,4,1.6,1,3,140.0,1091.0,1429.0,1,MT,2,L,1,1,1,70.0,8-10W,5,1422.0,1545.0,2,2471.0,3.64491733469069
5,750,1470.0,4487.0,1706.0,961962,3,4,4,1.6,1,3,160.0,1120.0,1460.0,1,MT,2,L,1,1,1,81.0,8-10W,5,1500.0,1600.0,2,2603.0,18.15523432407528
6,750,1470.0,4487.0,1706.0,961962,3,4,4,1.6,1,1,155.0,1160.0,1460.0,1,AT,2,L,1,1,1,81.0,8-10W,5,1500.0,1650.0,2,2603.0,14.423263835534453
6,750,1470.0,4487.0,1706.0,961962,3,4,4,1.6,1,3,155.0,1160.0,1460.0,1,AT,2,L,1,1,1,81.0,8-10W,5,1500.0,1650.0,2,2603.0,11.604540631920099
6,750,1470.0,4487.0,1706.0,961962,3,4,4,1.6,1,3,160.0,1170.0,1460.0,1,AT,2,L,1,1,1,81.0,8-10W,5,1500.0,1650.0,2,2603.0,9.467167835906148
7,750,1470.0,4487.0,1706.0,961962,3,4,4,1.4,1,1,225.0,1215.0,1460.0,1,DCT,2,T,1,1,1,96.0,8-10W,5,1500.0,1680.0,2,2603.0,1.645133013278246
5,98,1750.0,4400.0,1680.0,621073,2,4,1,1.2,2,1,116.0,1206.0,1420.0,1,MT,1,L,1,3,1,60.3,5WL,5,1440.0,1825.0,3,2720.0,105.35591552734377
5,98,1750.0,4400.0,1680.0,621073,2,4,1,1.5,2,1,146.5,1245.0,1420.0,1,MT,1,L,1,3,1,82.0,5WL,5,1440.0,1825.0,3,2720.0,101.4205209636688
5,98,1770.0,4400.0,1680.0,621073,2,4,1,1.5,2,1,146.5,1305.0,1420.0,1,MT,1,L,1,3,1,82.0,5WL,5,1440.0,1825.0,3,2720.0,228.87120914459229
4,98,1770.0,4400.0,1680.0,621073,2,4,1,1.5,2,3,146.5,1320.0,1420.0,1,AT,1,L,1,3,1,82.0,5WL,5,1440.0,1850.0,3,2720.0,25.49955397039652
5,98,1750.0,4400.0,1680.0,621073,2,4,1,1.2,2,1,116.0,1206.0,1420.0,1,MT,1,L,1,3,1,65.0,5WL,5,1440.0,1825.0,3,2720.0,50.50501472860574
5,98,1770.0,4400.0,1680.0,621073,2,4,1,1.2,2,1,116.0,1280.0,1420.0,1,MT,1,L,1,3,1,65.0,5WL,5,1440.0,1800.0,3,2720.0,19.851166904084387
5,98,1770.0,4400.0,1680.0,621073,2,4,1,1.2,2,3,108.0,1280.0,1420.0,1,MT,1,L,1,3,1,63.0,5WL,5,1440.0,1800.0,3,2720.0,25.662662677317858
