TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_497,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_12,pre_sale_qty_872,pre_sale_qty_923,pre_sale_qty_75,pre_sale_qty_985,pre_sale_qty_841,pre_sale_qty_813,pre_sale_qty_783,pre_sale_qty_450,pre_sale_qty_SmDpMT,pre_sale_qty_SmDpNotMT,pre_sale_qty_SsmDpMT,pre_sale_qty_SsmDpNotMT,pre_sale_qty_MDpMT
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,11.934674062728881
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,20.203961853981017
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,21.970739988684656
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,18.485457540750502
7,831,1445.0,4600.0,1780.0,347384,3,4,3,1.4,1,1,210.8,1315.0,1555.0,1,DCT,2,T,1,1,1,95.6,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,15.216301567554474,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2045.0,1,2670.0,,,,,,,222.00818677902225,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,10-15W,5,1550.0,2045.0,1,2670.0,,,,,,,25.254190459251408,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1700.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2075.0,1,2670.0,,,,,,,10.15079383134842,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1745.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2120.0,1,2670.0,,,,,,,2.861455763876438,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,10-15W,5,1550.0,1985.0,1,2670.0,,,,,,,0.2758138886094093,,,,,,,,,,,,,1.0950080256164074
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,15-20W,5,1550.0,1985.0,1,2670.0,,,,,,,2.011606059372425,,,,,,,,,,,,,0.24490198150277134
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1550.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1925.0,1,2670.0,,,,,,,82.00503462791444,,,,,,,,,,,,,84.30872792720794
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1565.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1940.0,1,2670.0,,,,,,,8.38041372358799,,,,,,,,,,,,,7.007530519962312
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,188.91539671897888,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,930.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.5628810908645392,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,950.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,16.574027618169783,,
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,,,,,,,,,,,,,,,,,,91.8576956426352,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,2.670788359045982,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,4.905598239898682,,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,1.7274739116430282,,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,2.233820352554321,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.8659440332651138,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,1.4923048150539395,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,1.612643035054207,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.027750281617045403,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.23668164685368534,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.4425489287078381,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,1.9286589366197584,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,0.3850234892964363,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,7.7087144500017155,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.14269544690847394,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.08892724230885506,,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.2219177681207657,,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,0.06602829441428185,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.017804664447903632,,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,0.4198411780595779,,
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,,,,,,,,,,,,,,,,,,0.009820528663694858,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,,,,,,,74.64971458911896,,,103.5556548309326,,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,,,,,,,,,,,,,,19.0792262172699,,43.60588673591614,,,,33.817879738807676
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,,,,,,,28.25770962238312,,31.91042106628418,,,,34.98523165225983
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,111.66869585037232,,113.71948738098145,,
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,85.9501424407959,,,,83.48756431579591
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,276.21151889801024,,,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,92.99687776565551,,97.45885189056395,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,,,,,,,,,49.50050289154053,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,,,,,,,,,,,,,,,,,,,,
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,,,,,,,,0.3166171987354756
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,,,,,,,,,,,,,,,,,,,,4.142727631404996
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,,,,,,,,1.520965160280466
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,0.09010811798274516
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,,,,37.57120645999908,,,,,,,,,,,,,33.41149711683393,,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.366879988014698,,,,,,,,,,,,,,0.4267111511528492,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.6786373274028301,,,,,,,,,,,,,,0.8437063304334879,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,,0.2493371672928333,,,,,,,,,,,,,,0.3977853745222092,,
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,,,,4.237699952125548,,,,,,,,,,,,2.465454511642456,,,,4.388354421854019
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,,,,8.701306409835817,,,,,,,,,,,,10.792604432106016,,,,10.579089235067368
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,,,,6.341527726203204,,,,,,,,,,,,1.3631341522932052,,,,1.4644317710399628
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,,,,12.272562479972839,,,,,,,,,,,,,6.395467367172241,,,
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,,,,40.95263705730438,,,,,,,,,,,,,46.23725165367127,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,136.6226137113571,,,,,,,,,,,,,,
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,,,,,,0.014420250430703163,,,,,,,,,,,,,,
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,0.15565777450799942,,,,,,,,,,,,,,
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,4.3603538489341735,,,,,,,,,,,,,,
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,,,,,,0.9938682228326796,,,,,,,,,,,,,,
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,,0.0641585785150528,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.3224441915750504,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.761753032207489,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.194073543548584,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.5991260719299316,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.4976862416416408,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,2.2765007869154217,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.5375604275614023,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.7047401920706031,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.919848891869188,,,,,,,,,,,,,,
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.13408987522125246,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,16.682870631217956,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,3.435177922099829,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,3.3790209597349175,,,,,,,,,,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,1.0725734089314938,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.3362495130300522,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,,,,,,0.3759461623430252,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,4.333578571677208,,,,,,,,,,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,2.5723928081989293,,,,,,,,,,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.6211742961406708,,,,,,,,,,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,,0.547710702419281,,,,,,,,,,,,,,
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,,83.49134163856506,,80.80248359680176,
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,16.409636359214787,,,,14.587690207958223
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,,,,,,,,,40.607551975250246,,,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,,,,,,,182.98805072784424,,,,,,,,,,186.6348660850525,,,
5,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1250.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1625.0,2,2650.0,,,,,,,217.59474182128903,,,,,,,,,185.2296255493164,,,,186.95152732849118
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1696.0,2,2650.0,,,,,,,0.3231789372116327,,,,,,,,,,0.11249056816101076,,0.4768686297535896,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1696.0,2,2650.0,,,,,,,0.08068785466253757,,,,,,,,,,0.030014880895614625,,0.1622687566280365,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1626.0,2,2650.0,,,,,,,40.39728251934051,,,,,,,,,,44.91826497554779,,,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1626.0,2,2650.0,,,,,,,6.245184333324432,,,,,,,,,,6.9692247462272645,,,
5,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1236.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1611.0,2,2650.0,,,,,,,54.007269916534426,,,,,,,,,57.12372247695923,,,,49.942324562072756
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1652.0,2,2650.0,,,,,,,0.3157275677472353,,,,,,,,,0.4444593887031079,,0.4106176009774208,,
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1652.0,2,2650.0,,,,,,,0.11690033607184888,,,,,,,,,0.14745192021131515,,0.1305440443754196,,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1710.0,2,2650.0,,,,,,,1.959983801841736,,,,,,,,,,0.891617745757103,,1.2628277188539505,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1710.0,2,2650.0,,,,,,,0.34599561005830765,,,,,,,,,,0.3882204759120941,,0.3356874692440033,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1640.0,2,2650.0,,,,,,,19.957688674926764,,,,,,,,,,18.96416563987732,,,
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1697.0,2,2650.0,,,,,,,2.3454346561431887,,,,,,,,,3.2087752394378186,,4.164309618920088,,
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1697.0,2,2650.0,,,,,,,0.2313462655246257,,,,,,,,,0.5066914583742619,,0.898842159062624,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1205.0,1540.0,1,CVT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,,93.42990702629088,,,,,,,,,,,,,,,94.48599012374878,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,,122.7711114692688,,,,,,,,,,,,,,,,,,
