TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_Full,pre_sale_quantity
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,228.511137342453,228.511137342453
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,21.965005927681922,21.965005927681922
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,99.8837990796566,99.8837990796566
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,18.080347297042607,18.080347297042607
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,89.67762011006475,89.67762011006475
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,3.397903298288584,3.397903298288584
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,1.0409676504135132,1.0409676504135132
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,12.173207009732726,12.173207009732726
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,2.9275254639983177,2.9275254639983177
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,1.7603267880901694,1.7603267880901694
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,4.228165508024395,4.228165508024395
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,5.048236454688013,5.048236454688013
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,3.4812391082569962,3.4812391082569962
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,20.869732164219023,20.869732164219023
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,2.3027509617432957,2.3027509617432957
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,2.0898143596947194,2.0898143596947194
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,3.30078867636621,3.30078867636621
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,3.473044877871871,3.473044877871871
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,2.358733924254775,2.358733924254775
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,5.3025660294294354,5.3025660294294354
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,1.1250733137130735,1.1250733137130735
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,58.091828495264046,58.091828495264046
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,35.318312243521206,35.318312243521206
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,34.928845547437675,34.928845547437675
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,180.6077613449097,180.6077613449097
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,58.71352633118629,58.71352633118629
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,90.54835602402687,90.54835602402687
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,184.14288349151607,184.14288349151607
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,71.70865117549896,71.70865117549896
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,19.19617381632328,19.19617381632328
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,27.66317618906498,27.66317618906498
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,31.14195388376713,31.14195388376713
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,8.030836831107736,8.030836831107736
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,9.496294707506896,9.496294707506896
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,125.536150970459,125.536150970459
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,1.2547642780095338,1.2547642780095338
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,2.3940301275998355,2.3940301275998355
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,1.883771124444902,1.883771124444902
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,12.267300169467926,12.267300169467926
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,0.6545607633143663,0.6545607633143663
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,2.455841510333121,2.455841510333121
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,1.5824083526432515,1.5824083526432515
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,1.1942325387336314,1.1942325387336314
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,0.9250154707022012,0.9250154707022012
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,18.981469795703884,18.981469795703884
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,17.295728323459624,17.295728323459624
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,1.3027008880674842,1.3027008880674842
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,45.54338147163392,45.54338147163392
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,44.548390312194826,44.548390312194826
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,24.18912991680205,24.18912991680205
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,0.22371462130919095,0.22371462130919095
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,0.7415693733841181,0.7415693733841181
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,2.7674908524751665,2.7674908524751665
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,1.4400780081376434,1.4400780081376434
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,0.5661717621982097,0.5661717621982097
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,13.062690132260322,13.062690132260322
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,15.973277086615562,15.973277086615562
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,15.736093372106552,15.736093372106552
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,16.522743034362794,16.522743034362794
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,21.158664829730988,21.158664829730988
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,25.195925108194352,25.195925108194352
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,13.553340959623457,13.553340959623457
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,27.077806389331823,27.077806389331823
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,25.531947288513184,25.531947288513184
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,2.578809124678373,2.578809124678373
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,29.956804583072664,29.956804583072664
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,14.94590705446899,14.94590705446899
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,13.039867835789918,13.039867835789918
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,2.2778489734604954,2.2778489734604954
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,1.7839696089178323,1.7839696089178323
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,1.4563065557181836,1.4563065557181836
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,2.1758218251913792,2.1758218251913792
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,13.04758216559887,13.04758216559887
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,6.751189904361963,6.751189904361963
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,3.7962011247500778,3.7962011247500778
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,68.26990748479962,68.26990748479962
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,10.262047697976232,10.262047697976232
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,12.78675243899226,12.78675243899226
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,92.60513479352,92.60513479352
5,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1250.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1625.0,2,2650.0,242.1651457595825,242.1651457595825
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1696.0,2,2650.0,4.198807813376188,4.198807813376188
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1696.0,2,2650.0,0.9873538774996996,0.9873538774996996
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1626.0,2,2650.0,27.627247021794318,27.627247021794318
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1626.0,2,2650.0,9.137092875093224,9.137092875093224
5,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1236.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1611.0,2,2650.0,50.72546184062958,50.72546184062958
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1652.0,2,2650.0,3.4504048109799625,3.4504048109799625
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1652.0,2,2650.0,0.7380670533329249,0.7380670533329249
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1710.0,2,2650.0,15.360365133732556,15.360365133732556
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1710.0,2,2650.0,2.1791386073827743,2.1791386073827743
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1640.0,2,2650.0,34.40359032869339,34.40359032869339
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1697.0,2,2650.0,25.573292412161827,25.573292412161827
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1697.0,2,2650.0,2.68033497273922,2.68033497273922
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1205.0,1540.0,1,CVT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,58.11792808532715,58.11792808532715
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,48.45786316394806,48.45786316394806
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,24.046454448401928,24.046454448401928
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,39.80105103969574,39.80105103969574
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,22.705486633479595,22.705486633479595
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,10.966424208134413,10.966424208134413
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,9.424319535493849,9.424319535493849
6,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1197.0,1540.0,1,MT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,9.433202149868011,9.433202149868011
6,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1280.0,1540.0,1,MT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,8.130103394985198,8.130103394985198
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1466.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,11.485185460075733,11.485185460075733
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1452.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,5.6807545275799916,5.6807545275799916
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,6.680614899229258,6.680614899229258
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1870.0,2,2775.0,13.409388799071312,13.409388799071312
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.0,1,1,190.0,1529.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1960.0,2,2900.0,1.864155398234725,1.864155398234725
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1456.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,6.86578530356288,6.86578530356288
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1466.0,1585.0,1,CVT,2,L,1,2,1,110.0,15-20W,5,1585.0,1870.0,2,2775.0,4.792216594796628,4.792216594796628
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.0,1,1,195.0,1471.0,1585.0,1,CVT,2,L,1,2,1,110.0,20-25W,5,1585.0,1870.0,2,2775.0,8.412459506615996,8.412459506615996
0,692,1475.0,4850.0,1795.0,559132,3,4,5,2.0,1,3,190.0,1484.0,1560.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1560.0,1940.0,2,2775.0,25.7583589284122,25.7583589284122
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,15-20W,5,1585.0,1870.0,2,2775.0,7.632374684419483,7.632374684419483
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1458.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1870.0,2,2775.0,34.88900838851929,34.88900838851929
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.0,1,3,190.0,1529.0,1585.0,1,CVT,2,L,1,2,1,104.0,20-25W,5,1585.0,1960.0,2,2900.0,2.219032801538706,2.219032801538706
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1469.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,2.015776917003095,2.015776917003095
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.001519400291145,1.001519400291145
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1473.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,1.2807756117731333,1.2807756117731333
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,0.6869691980630159,0.6869691980630159
0,692,1490.0,4891.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1497.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,0.6829779969155788,0.6829779969155788
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1564.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.8709890408068895,0.8709890408068895
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1581.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,0.4165500688366592,0.4165500688366592
0,692,1490.0,5016.0,1830.0,559132,3,4,5,2.5,1,1,234.0,1574.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,2000.0,2,2900.0,0.37130482560023664,0.37130482560023664
0,692,1475.0,4930.0,1795.0,559132,3,6,5,2.5,1,1,232.0,1581.0,1550.0,1,CVT,2,L,1,2,1,171.0,20-25W,5,1550.0,2060.0,2,2775.0,0.5609126257710159,0.5609126257710159
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1469.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,10.59321115732193,10.59321115732193
0,692,1490.0,4868.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1481.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1900.0,2,2775.0,4.270061575770378,4.270061575770378
0,692,1490.0,5003.0,1830.0,559132,3,4,5,2.5,1,3,234.0,1564.0,1585.0,1,CVT,2,L,1,2,1,137.0,20-25W,5,1585.0,1995.0,2,2900.0,1.5284144793450831,1.5284144793450831
