TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,
7,831,1445.0,4600.0,1780.0,347384,3,4,3,1.4,1,1,210.8,1315.0,1555.0,1,DCT,2,T,1,1,1,95.6,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,10-15W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1700.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2075.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1745.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2120.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,10-15W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,15-20W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1550.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1925.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1565.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1940.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,34.581803318262104,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,930.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,7.0539635264128435,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,950.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,14.054209258109331,
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,,,,,,,,,,,,,,,,,,,,225.09726920604703,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,37.815783803798254,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,76.88484099149704,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,31.757382567562164,
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,57.260076467990885,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,11.875225838124752,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,7.245339567437768,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,14.363202364444733,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,3.235025316029787,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,6.299890145249665,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,8.897695235013963,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,6.276394381225108,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,6.5629831948503865,
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,18.981477191597218,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.352951091751456,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.7074501169472933,
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,4.069370092153549,
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,3.482643384933472,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.5701923725008964,
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,6.187800911664962,
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,,,,,,,,,,,,,,,,,,,,0.8596132238209248,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,52.37481894254685,,,,,,,,,,,,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,,,,,,,,21.329184820652006,,,,,,,,,,,,,
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,31.23090499162674,,,,,,,,,,,,,
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,89.81244552612304,,,,,,,,,,,174.00036296844482,
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,69.66585167884827,,,,,,,,,,,,
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,174.4592998695374,,,,,,,,,,,,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,93.28333433151244,,,,,,,,,,,174.59746868133544,
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,69.30087764263153,,,,,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,56.68755589008331,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,76.78842981815338,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,22.62975165292621,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,14.128253705948591,,,,,,,,
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,,,,,,,,,,,,,10.467856721878054,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,77.0642508764565,,,,,,,,
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,,,,,,,,,,,,,0.3010651950910688,,,,,,,,
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,2.9630637634545565,,,,,,,,
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,,,,,,,,,,,,,1.0828506898880006,,,,,,,,
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,9.622188014090062,,,,,,,,
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,,,,,,,,,,,,,0.3410505018755793,,,,,,,,
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,,,4.864283296242356,,,,,,,,,,,,,,,,,,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.9448306114971636,,,,,,,,,,,,,,,,,1.540477989912033,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.7974068326503039,,,,,,,,,,,,,,,,,1.2538611444830894,
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.6704564322531223,,,,,,,,,,,,,,,,,0.9199031890928744,
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,,,16.180333347320556,,,,,,,,,,,,,,,,,,
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,,,16.399622948169707,,,,,,,,,,,,,,,,,,
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,,,1.076574187800288,,,,,,,,,,,,,,,,,,
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,,,36.64830364704133,,,,,,,,,,,,,,,,,,
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,,,38.82293582439423,,,,,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,49.102165665626536,,,,,,,,,,,,,,,,
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,,,,,0.144669641405344,,,,,,,,,,,,,,,,0.10272525489330292
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,1.1770206075906753,,,,,,,,,,,,,,,,0.8608314720913768
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,4.794959135353565,,,,,,,,,,,,,,,,3.0116087666153906
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,,,,,2.266129204630852,,,,,,,,,,,,,,,,1.6698639073967934
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,0.5008447103202343,,,,,,,,,,,,,,,,0.2623357742652297
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,6.169079432189465,,,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,8.608013932704926,,,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.572771187797189,,,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.595180641710758,,,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,9.908933096677066,,,,,,,,,,,,,,,,
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,12.22536475598812,,,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.967464342117308,,,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,12.359207309037448,,,,,,,,,,,,,,,,
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,11.996148959845305,,,,,,,,,,,,,,,,
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,0.8798385848850012,,,,,,,,,,,,,,,,0.8623029281198978
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,38.492263033390046,,,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,14.811960229761901,,,,,,,,,,,,,,,,
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,14.260191845335068,,,,,,,,,,,,,,,,
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,3.49655292250216,,,,,,,,,,,,,,,,2.9338799890875817
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.261329607367516,,,,,,,,,,,,,,,,1.3500414720177651
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,,,,,1.6438787557184695,,,,,,,,,,,,,,,,0.9992149458825588
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,3.6377560009062284,,,,,,,,,,,,,,,,1.943285051509738
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,6.6520701348781595,,,,,,,,,,,,,,,,14.959390358924866
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.704217285625637,,,,,,,,,,,,,,,,5.874339702576399
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.1823731430247424,,,,,,,,,,,,,,,,2.8274677866697315
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,61.68300859451294,,,,,,,,,,,85.09621117711067,
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,7.783314788341523,,,,,,,,,,,,
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,10.305708358287813,,,,,,,,,,,,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
5,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1250.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1625.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1696.0,2,2650.0,,,,,,,,,,,,,,,,,,,,3.943158553987741,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1696.0,2,2650.0,,,,,,,,,,,,,,,,,,,,1.5125155763328075,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1626.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1626.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
5,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1236.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1611.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1652.0,2,2650.0,,,,,,,,,,,,,,,,,,,,2.3821001149713994,
6,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1277.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1652.0,2,2650.0,,,,,,,,,,,,,,,,,,,,0.9434474048018456,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1710.0,2,2650.0,,,,,,,,,,,,,,,,,,,,11.927716052830222,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1335.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1710.0,2,2650.0,,,,,,,,,,,,,,,,,,,,4.66995259270072,
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1640.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,5-8W,5,1492.0,1697.0,2,2650.0,,,,,,,,,,,,,,,,,,,,18.20384555578232,
6,12,1470.0,4631.0,1789.0,978089,3,4,1,1.3,1,1,185.0,1322.0,1502.0,1,MT,2,T,1,1,1,98.0,8-10W,5,1492.0,1697.0,2,2650.0,,,,,,,,,,,,,,,,,,,,5.591230598986149,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.5,1,1,155.0,1205.0,1540.0,1,CVT,2,L,1,3,1,96.0,10-15W,5,1530.0,1775.0,1,2610.0,,73.74639361381531,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,,47.598121061325074,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,,26.073320479393004,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,,39.125223472118385,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,1,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,15-20W,5,1530.0,1775.0,1,2610.0,,23.06159240961075,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1295.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,,11.19516280516982,,,,,,,,,,,,,,,,,,,
0,537,1605.0,4270.0,1772.0,416749,2,4,5,1.8,1,3,169.0,1304.0,1540.0,1,CVT,2,L,1,3,1,100.0,10-15W,5,1530.0,1775.0,1,2610.0,,8.544290709644557,,,,,,,,,,,,,,,,,,,
