TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_807,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_761,pre_sale_qty_638,pre_sale_qty_290,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_SSmDp,pre_sale_qty_LDp,pre_sale_qty_Full
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,144.16815222263338
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1260.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,283.76384820938114
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1280.0,1555.0,1,AT,2,L,1,1,1,93.8,10-15W,5,1568.0,1720.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,728.0260960388182
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,1,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,3.4310101480409503
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.8,1,3,175.0,1321.0,1555.0,1,AT,2,L,1,1,1,107.0,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,9.812009826302527
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,40.861975431442254
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,1,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,56.17017911672592
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1210.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,188.71880695343015
6,831,1445.0,4600.0,1780.0,347384,3,4,3,1.6,1,3,155.5,1230.0,1555.0,1,MT,2,L,1,1,1,93.8,10-15W,5,1568.0,1700.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,256.2468828582764
7,831,1445.0,4600.0,1780.0,347384,3,4,3,1.4,1,1,210.8,1315.0,1555.0,1,DCT,2,T,1,1,1,95.6,10-15W,5,1568.0,1740.0,2,2700.0,,,,,,,,,,,,,,,,,,,,,,6.927640467882156
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,162.66606123328208
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,285.0,1670.0,1560.0,1,AT,2,T,1,1,1,135.0,10-15W,5,1550.0,2045.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,52.54045448303223
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1700.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2075.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,17.655484337210655
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,3,1,285.0,1745.0,1560.0,1,AT,2,T,1,1,1,135.0,15-20W,5,1550.0,2120.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,4.717479682862758
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,10-15W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,1.524235373288393
6,12,1694.0,4519.0,1831.0,540712,2,4,1,1.8,1,1,250.0,1610.0,1560.0,1,MT,2,T,1,1,1,120.0,15-20W,5,1550.0,1985.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,2.186350423023105
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1550.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1925.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,74.04910486936569
6,12,1694.0,4519.0,1831.0,540712,2,4,1,2.0,1,1,178.0,1565.0,1560.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1940.0,1,2670.0,,,,,,,,,,,,,,,,,,,,,,16.231658771336082
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,34.581803318262104,,40.53931581497192
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,930.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,7.0539635264128435,,2.92682673368603
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,1,90.0,950.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,14.054209258109331,,15.612932614199815
5,98,1860.0,3730.0,1510.0,178529,1,4,1,1.0,2,3,85.0,985.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1550.0,4,2500.0,,,,,,,,,,,,,,,,,,,,225.09726920604703,,228.511137342453
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,925.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,37.815783803798254,,21.965005927681922
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.0,2,3,85.0,945.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,76.88484099149704,,99.8837990796566
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,930.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,31.757382567562164,,18.080347297042607
5,98,1820.0,3810.0,1510.0,178529,1,4,1,1.0,2,3,85.0,950.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,57.260076467990885,,89.67762011006475
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,85.0,1015.0,1290.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,11.875225838124752,,3.397903298288584
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.0,2,3,85.0,1020.0,1280.0,1,MT,2,L,1,3,1,45.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,7.245339567437768,,1.0409676504135132
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.0,2,3,90.0,1000.0,1290.0,1,MT,2,L,1,3,1,50.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,14.363202364444733,,12.173207009732726
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.1,2,3,103.0,1000.0,1290.0,1,MT,2,L,1,3,1,60.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,3.235025316029787,,2.9275254639983177
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,5,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,6.299890145249665,,1.7603267880901694
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,1,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,8.897695235013963,,4.228165508024395
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,1,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,6.276394381225108,,5.048236454688013
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,940.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,6.5629831948503865,,3.4812391082569962
5,98,1820.0,3797.0,1510.0,178529,1,4,1,1.2,2,3,115.0,965.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1575.0,4,2500.0,,,,,,,,,,,,,,,,,,,,18.981477191597218,,20.869732164219023
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,115.0,1015.0,1290.0,1,MT,2,L,1,3,1,60.3,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.352951091751456,,2.3027509617432957
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,970.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.7074501169472933,,2.0898143596947194
5,98,1830.0,4100.0,1510.0,178529,1,4,1,1.2,2,3,116.0,985.0,1290.0,1,MT,2,L,1,3,1,61.5,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,4.069370092153549,,3.30078867636621
5,98,1860.0,3885.0,1600.0,178529,1,4,1,1.2,2,3,108.0,1000.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1620.0,4,2500.0,,,,,,,,,,,,,,,,,,,,3.482643384933472,,3.473044877871871
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1010.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,2.5701923725008964,,2.358733924254775
5,98,1860.0,3995.0,1510.0,178529,1,4,1,1.2,2,3,108.0,1030.0,1280.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1780.0,4,2750.0,,,,,,,,,,,,,,,,,,,,6.187800911664962,,5.3025660294294354
5,98,1860.0,4265.0,1615.0,178529,1,4,1,1.2,2,3,108.0,1070.0,1290.0,1,MT,2,L,1,3,1,63.0,5WL,7,1290.0,1800.0,4,2750.0,,,,,,,,,,,,,,,,,,,,0.8596132238209248,,1.1250733137130735
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,AT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,52.37481894254685,,,,,,,,,,,,,,58.091828495264046
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1460.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1835.0,1,2650.0,,,,,,,,21.329184820652006,,,,,,,,,,,,,,35.318312243521206
6,783,1690.0,4500.0,1855.0,612523,2,4,1,1.5,1,1,225.0,1490.0,1590.0,1,MT,2,T,1,1,1,115.0,8-10W,5,1595.0,1865.0,1,2650.0,,,,,,,,31.23090499162674,,,,,,,,,,,,,,34.928845547437675
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1450.0,1575.0,1,MT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,89.81244552612304,,,,,,,,,,,174.00036296844482,,180.6077613449097
5,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1465.0,1575.0,1,MT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,69.66585167884827,,,,,,,,,,,,,58.71352633118629
6,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,AT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,174.4592998695374,,,,,,,,,,,,,90.54835602402687
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.3,1,1,202.0,1475.0,1575.0,1,DCT,2,T,1,1,1,101.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,93.28333433151244,,,,,,,,,,,174.59746868133544,,184.14288349151607
7,807,1677.0,4510.0,1852.0,692703,2,4,1,1.5,1,1,235.0,1500.0,1575.0,1,DCT,2,T,1,1,1,112.0,10-15W,5,1570.0,1900.0,1,2650.0,,,,,,,,,69.30087764263153,,,,,,,,,,,,,71.70865117549896
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1220.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,56.68755589008331,,,,,,,,,19.19617381632328
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1224.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,76.78842981815338,,,,,,,,,27.66317618906498
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,22.62975165292621,,,,,,,,,31.14195388376713
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1203.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1625.0,2,2700.0,,,,,,,,,,,,,14.128253705948591,,,,,,,,,8.030836831107736
0,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1255.0,1530.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1530.0,1655.0,2,2700.0,,,,,,,,,,,,,10.467856721878054,,,,,,,,,9.496294707506896
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1211.0,1540.0,1,CVT,2,L,1,1,1,93.0,10-15W,5,1540.0,1640.0,2,2700.0,,,,,,,,,,,,,77.0642508764565,,,,,,,,,125.536150970459
0,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1326.0,1530.0,1,CVT,2,T,1,1,1,140.0,10-15W,5,1530.0,1750.0,2,2700.0,,,,,,,,,,,,,0.3010651950910688,,,,,,,,,1.2547642780095338
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,1,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,2.9630637634545565,,,,,,,,,2.3940301275998355
5,692,1524.0,4393.0,1766.0,580634,2,4,5,1.6,1,1,154.0,1195.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1595.0,2,2700.0,,,,,,,,,,,,,1.0828506898880006,,,,,,,,,1.883771124444902
5,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,154.0,1206.0,1540.0,1,MT,2,L,1,1,1,93.0,10-15W,5,1540.0,1630.0,2,2700.0,,,,,,,,,,,,,9.622188014090062,,,,,,,,,12.267300169467926
6,692,1523.0,4295.0,1760.0,580634,2,4,5,1.6,1,3,240.0,1321.0,1530.0,1,MT,2,T,1,1,1,140.0,10-15W,5,1530.0,1740.0,2,2700.0,,,,,,,,,,,,,0.3410505018755793,,,,,,,,,0.6545607633143663
6,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1300.0,1555.0,1,AT,2,L,1,3,1,90.0,10-15W,5,1560.0,1694.0,1,2530.0,,,4.864283296242356,,,,,,,,,,,,,,,,,,,2.455841510333121
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,92.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.9448306114971636,,,,,,,,,,,,,,,,,1.540477989912033,,1.5824083526432515
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,1,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.7974068326503039,,,,,,,,,,,,,,,,,1.2538611444830894,,1.1942325387336314
5,637,1658.0,4280.0,1785.0,671482,2,3,2,1.0,1,3,170.0,1290.0,1527.0,1,MT,2,T,1,3,1,94.0,10-15W,5,1533.0,1665.0,1,2530.0,,,0.6704564322531223,,,,,,,,,,,,,,,,,0.9199031890928744,,0.9250154707022012
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,81.0,10-15W,5,1533.0,1620.0,1,2530.0,,,16.180333347320556,,,,,,,,,,,,,,,,,,,18.981469795703884
5,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1245.0,1527.0,1,MT,2,L,1,3,1,83.0,10-15W,5,1533.0,1620.0,1,2530.0,,,16.399622948169707,,,,,,,,,,,,,,,,,,,17.295728323459624
5,637,1647.0,4345.0,1785.0,671482,2,3,2,1.5,1,1,150.0,1247.0,1555.0,1,MT,2,L,1,3,1,90.0,10-15W,5,1560.0,1657.0,1,2530.0,,,1.076574187800288,,,,,,,,,,,,,,,,,,,1.3027008880674842
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,81.0,10-15W,5,1533.0,1670.0,1,2530.0,,,36.64830364704133,,,,,,,,,,,,,,,,,,,45.54338147163392
6,637,1658.0,4280.0,1785.0,671482,2,4,2,1.5,1,1,140.0,1295.0,1527.0,1,DCT,2,L,1,3,1,83.0,10-15W,5,1533.0,1670.0,1,2530.0,,,38.82293582439423,,,,,,,,,,,,,,,,,,,44.548390312194826
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1485.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,49.102165665626536,,,,,,,,,,,,,,,,,24.18912991680205
0,106,1474.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,187.0,1670.0,1575.0,2,CVT,2,L,1,2,2,110.0,15-20W,5,1560.0,2130.0,2,2775.0,,,,,0.144669641405344,,,,,,,,,,,,,,,,0.10272525489330292,0.22371462130919095
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,1.1770206075906753,,,,,,,,,,,,,,,,0.8608314720913768,0.7415693733841181
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,4.794959135353565,,,,,,,,,,,,,,,,3.0116087666153906,2.7674908524751665
0,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,213.0,1615.0,1575.0,2,CVT,2,L,1,2,2,118.0,25-35W,5,1560.0,2100.0,2,2775.0,,,,,2.266129204630852,,,,,,,,,,,,,,,,1.6698639073967934,1.4400780081376434
0,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,213.0,1635.0,1575.0,2,CVT,2,L,1,2,2,118.0,15-20W,5,1560.0,2100.0,2,2775.0,,,,,0.5008447103202343,,,,,,,,,,,,,,,,0.2623357742652297,0.5661717621982097
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,6.169079432189465,,,,,,,,,,,,,,,,,13.062690132260322
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,1,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,8.608013932704926,,,,,,,,,,,,,,,,,15.973277086615562
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.572771187797189,,,,,,,,,,,,,,,,,15.736093372106552
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,1,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.595180641710758,,,,,,,,,,,,,,,,,16.522743034362794
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1490.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,9.908933096677066,,,,,,,,,,,,,,,,,21.158664829730988
4,106,1485.0,4825.0,1820.0,136916,3,4,5,2.0,1,3,190.0,1520.0,1575.0,1,AT,2,L,1,2,1,108.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,12.22536475598812,,,,,,,,,,,,,,,,,25.195925108194352
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1430.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,7.967464342117308,,,,,,,,,,,,,,,,,13.553340959623457
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1465.0,1575.0,1,AT,2,L,1,2,1,109.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,12.359207309037448,,,,,,,,,,,,,,,,,27.077806389331823
4,106,1480.0,4825.0,1825.0,136916,3,4,5,2.0,1,3,190.0,1470.0,1575.0,1,AT,2,L,1,2,1,110.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,11.996148959845305,,,,,,,,,,,,,,,,,25.531947288513184
5,106,1485.0,4825.0,1820.0,136916,3,4,5,2.4,1,3,224.0,1520.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,0.8798385848850012,,,,,,,,,,,,,,,,0.8623029281198978,2.578809124678373
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1475.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,38.492263033390046,,,,,,,,,,,,,,,,,29.956804583072664
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1490.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,14.811960229761901,,,,,,,,,,,,,,,,,14.94590705446899
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.0,1,1,199.0,1510.0,1575.0,1,AT,2,L,1,2,1,123.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,14.260191845335068,,,,,,,,,,,,,,,,,13.039867835789918
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,3.49655292250216,,,,,,,,,,,,,,,,2.9338799890875817,2.2778489734604954
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.261329607367516,,,,,,,,,,,,,,,,1.3500414720177651,1.7839696089178323
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,20-25W,5,1560.0,2000.0,2,2775.0,,,,,1.6438787557184695,,,,,,,,,,,,,,,,0.9992149458825588,1.4563065557181836
6,106,1480.0,4850.0,1825.0,136916,3,4,5,2.5,1,1,235.0,1500.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,3.6377560009062284,,,,,,,,,,,,,,,,1.943285051509738,2.1758218251913792
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1490.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,6.6520701348781595,,,,,,,,,,,,,,,,14.959390358924866,13.04758216559887
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1495.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.704217285625637,,,,,,,,,,,,,,,,5.874339702576399,6.751189904361963
6,106,1480.0,4825.0,1825.0,136916,3,4,5,2.5,1,3,235.0,1525.0,1575.0,1,AT,2,L,1,2,1,135.0,15-20W,5,1560.0,2000.0,2,2775.0,,,,,2.1823731430247424,,,,,,,,,,,,,,,,2.8274677866697315,3.7962011247500778
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.3,1,1,202.0,1380.0,1554.0,1,AT,2,T,1,3,1,101.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,61.68300859451294,,,,,,,,,,,85.09621117711067,,68.26990748479962
5,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1315.0,1554.0,1,MT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,7.783314788341523,,,,,,,,,,,,,10.262047697976232
6,807,1655.0,4350.0,1825.0,725137,2,4,1,1.5,1,1,150.0,1350.0,1554.0,1,AT,2,L,1,3,1,84.0,10-15W,5,1550.0,1780.0,1,2560.0,,,,,,,,,10.305708358287813,,,,,,,,,,,,,12.78675243899226
0,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1265.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1640.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,,92.60513479352
5,12,1470.0,4631.0,1789.0,978089,3,4,1,1.5,1,1,140.0,1250.0,1502.0,1,MT,2,L,1,1,1,80.0,5-8W,5,1492.0,1625.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,,242.1651457595825
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,5-8W,5,1492.0,1696.0,2,2650.0,,,,,,,,,,,,,,,,,,,,3.943158553987741,,4.198807813376188
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.3,1,1,185.0,1321.0,1502.0,1,CVT,2,T,1,1,1,98.0,8-10W,5,1492.0,1696.0,2,2650.0,,,,,,,,,,,,,,,,,,,,1.5125155763328075,,0.9873538774996996
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,5-8W,5,1492.0,1626.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,,27.627247021794318
0,12,1470.0,4425.0,1789.0,978089,2,4,1,1.5,1,1,140.0,1251.0,1502.0,1,CVT,2,L,1,1,1,80.0,8-10W,5,1492.0,1626.0,2,2650.0,,,,,,,,,,,,,,,,,,,,,,9.137092875093224
